,u100,v100,u10,v10,t2m,mx2t,msl,mn2t,ssrd,week,year,wind10,wind100
15,0.1300881687725327,-2.608148413676597,0.5283904075952153,-1.4560261495232547,1.415946155103783,273.9569610235151,102295.25557076838,273.67074283576903,28.250551475353678,3,1980,1.693439938543784,2.712933795414049
16,0.8153738245324108,0.7248621387633384,0.7754461683104302,0.6553628904697731,1.7575861418572332,274.2182464884112,101934.64388165063,273.9233970697821,27.77246340791841,3,1980,1.2876030077511789,1.6757550447772704
17,-1.0071071804439902,5.809461036039774,-0.646310057342726,3.9233494247738725,0.90481007150467,274.002115833844,100913.54151156907,273.77549479856026,24.605607053122807,3,1980,3.9848064782810435,5.906535637651801
18,-3.3637598688759525,7.656692634998919,-2.3950894591861718,5.136936643647005,1.0537583719446841,274.131173186437,100128.66791925556,273.90219041439656,20.090761987949723,3,1980,5.676555015132412,8.37967651809199
19,-1.5088359716187976,7.451484608066944,-1.3348994721341103,4.878534810785177,2.4614627025919624,275.460408076242,99980.03656254789,275.1917097458774,29.542015192069467,3,1980,5.115667715997747,7.700027306921075
20,-4.977760236845147,6.550945827096759,-3.498461968054549,4.278983422516284,3.511796119520953,276.1800292929699,98612.85410361143,275.91132764950083,20.72496406619455,4,1980,5.55356321722935,8.26950959566534
21,0.6619859578666678,1.6680329567055996,-0.09102442581128019,1.1648830793727307,3.966222262831371,276.54518718031466,98362.2633766419,276.345038879883,25.84349338261487,4,1980,1.2065424149978723,1.940139126861865
22,1.9325650582966,0.8177221314920105,0.6908628221198859,0.5450545458368722,3.608543133878037,276.2016036866288,98898.79850624975,275.9468535380657,31.506520988957543,4,1980,0.9169263834423677,2.1202709241934885
23,1.4173224827335986,-0.034006734785335314,0.30370259837151703,0.2573768141084443,2.8910259573431225,275.5692969515802,100134.734592185,275.23276392688103,35.65373242101619,4,1980,0.4456446307542357,1.441115031953469
24,0.03528709652452417,-1.6770754492048925,0.07405031402276287,-1.0007767246838672,2.295891010991856,275.3976044377877,101896.60962514668,275.02368950754567,36.919687682881076,4,1980,1.2024647096983092,2.046379419955455
25,-0.5284311104529106,-3.446259433724682,-0.08906696108849993,-2.368761366159139,0.8050549611799926,273.86646543928384,102837.94101909995,273.4810204828652,39.667978800211394,4,1980,2.403622711607167,3.5795208028112744
26,-1.523157933959828,1.2957442893729516,-0.9836292614555866,0.6885590614684455,0.300223290285343,273.30176075696426,102843.87777523739,272.94920397894975,35.39120875640541,4,1980,2.2718473320381385,3.7294927656041303
27,-0.11164191040333112,3.836266874601982,-0.6103474017223248,2.293641642838978,2.701211394980185,275.9003618956809,101825.45614173205,275.65381196691425,24.914517037103977,5,1980,2.4018139492447053,3.9157952615539364
28,-1.0259629705282236,4.2877312289170915,-1.1201078223518453,2.44174284431315,4.039765623622232,277.224926497004,101147.12576513102,277.0228059908439,19.936561206950937,5,1980,2.7371886090085993,4.479170892807821
29,2.6052704315434814,2.462093372908716,1.0738579623927407,1.340339883003271,5.163671170525839,278.1702644738861,99815.79182900372,277.91278277252786,36.88011735219763,5,1980,2.509777579977109,4.479703205008017
30,-2.619509246842505,-3.1893571480642215,-1.6532969332742207,-2.3361853485509965,2.3946667586585306,275.42550909326906,99097.9277220001,275.0854479892244,30.367459152006933,5,1980,4.100712202800075,6.112878144258512
31,3.1479597197721354,-0.846083236987647,1.8029412065129782,-0.6168243548422111,-0.5303581699576577,272.20930285709915,100622.87755329943,271.7181171543172,102.86732258761828,5,1980,2.2164963090399232,3.8755999052686305
32,0.4232106388894347,0.5612910924725633,0.35321015099483916,0.17306079805875385,1.871781254715822,274.74731146317464,100060.68396529974,274.40762876253024,75.08203312094751,5,1980,1.792460237417987,2.786069415557858
33,1.1557198866090415,-0.6899650154144775,0.7929133386199999,-0.5367230119716192,1.7311472411483833,274.50200858142665,100300.59292764192,274.1902520544019,59.42162030945267,5,1980,1.2434216272730374,1.8702676377740233
34,-3.554496265874897,3.253000613308363,-2.445962138331781,2.1254326141433686,2.225108197073119,275.0093243710337,100217.8761442291,274.680988037385,59.38282953087871,6,1980,3.6743793853458384,5.57758480368064
35,-0.7951390476840315,1.098015360258539,-0.8744745717425141,0.8253263587072651,4.2508690525712876,277.0741881994193,99772.09311049519,276.90903426139425,64.12339252330993,6,1980,1.5296050926608593,2.197720888418847
36,-4.778127118928819,0.17693004500100326,-3.3126103569886944,0.13489620766908159,3.205061106048696,276.0019187313608,100748.38884538854,275.8299331177858,65.8182886131317,6,1980,3.3946285227010176,4.9400898688890305
37,-4.060827086539384,2.2325696286226564,-2.945766320927834,1.5022174967343132,3.0943893733768912,275.77598760238436,101148.95383786222,275.55220663413127,82.33247293989832,6,1980,3.756890322159086,5.432070303451046
38,-3.312383743303428,7.904286845655665,-2.6845656972667364,5.027449033136291,6.0744176046118605,279.0347774839813,100692.00907717673,278.81894614696347,44.59678986635774,6,1980,5.745583989444728,8.658854616621442
39,-0.3290690706603138,5.883313524390764,-0.6624236995387316,3.753593741464176,6.491617474312956,279.75679245843094,100113.51641206727,279.53920438636214,57.090577477995495,6,1980,4.185611541730929,6.626037875423283
40,8.360271202985048,0.8183017657928043,5.155131230427368,0.7275108983349855,6.00757601091884,278.729469639817,101026.0677914059,278.46158779133765,127.48130787217443,6,1980,5.214365161889127,8.403468470020838
41,4.789424485168859,1.2646657729956157,2.6925603525623223,0.6838310131867243,6.093793711118594,278.763767537711,102069.29428836417,278.4794107888032,105.92786753165909,7,1980,3.1645008238162657,5.501981183724923
42,1.2992711825811278,7.035197327646543,0.2951351179637667,4.403215596480151,6.559628129698846,279.4114913493352,101825.54562977962,279.23820470533127,52.88780200716298,7,1980,4.432996289153791,7.170214811705499
43,3.5647923795039786,4.0629819568045225,2.008869527453831,2.6677564735331125,6.698527882145135,279.6141967299561,101414.16927580403,279.42129981766533,79.49745025101417,7,1980,3.475819719216778,5.60721141231211
44,2.2196714714040793,6.632144189259745,1.0985288928409276,4.254134045471289,6.767211660153237,279.4389861295935,101141.61606422979,279.23915703933744,63.0072674292463,7,1980,4.498989624038749,7.166988023603264
45,3.6087304568127934,0.20693134827716078,2.398422096909791,0.23656039219818284,6.495769331632619,279.44094353348936,101145.29954923352,279.131678282912,111.87522947455044,7,1980,2.674852533924484,4.167993024609015
46,0.5673544915974947,3.7814395308414137,0.03319053207885339,2.3029277903807377,5.200071175228932,278.63601725656633,101511.56530398819,278.3013474006065,89.89611887691136,7,1980,2.459781136882455,4.098062915698576
47,2.531151041602147,7.114008970598472,1.1167038744288877,4.555425585587702,6.964290856103337,280.0150535707074,101834.90398392647,279.6982891285592,107.26669014335152,7,1980,4.7435870754712495,7.659654056137445
48,-0.7370290423147322,7.832870102205138,-0.7623662733822942,4.900733687006795,6.376481490172619,279.3599074170872,101496.33377616115,279.14440942016813,89.98749316205748,8,1980,4.979859360659128,7.912855095113579
49,-2.004755857538492,3.1241013732222314,-1.3107813797678347,1.907741929438142,5.664027705889034,278.8220997120067,101454.8227130744,278.55955541099996,117.81794445902979,8,1980,2.434371091774582,3.9195554257304503
50,-3.7148415907261714,7.120946181826632,-2.5284486550770002,4.564979910639898,5.210148950499627,278.48937172307643,101169.68898892577,278.21378636561286,123.70132149063149,8,1980,5.245860959190197,8.073144301838596
51,-2.2637378457246817,8.899315139870543,-1.6968491527301637,5.692173174183533,6.609378701893287,279.6307543899974,101111.16106080597,279.4477205385536,74.42024588776279,8,1980,5.952116137727933,9.198684166187258
52,0.9582874023799502,5.246067952115802,0.39248390563153013,3.4875938759771326,6.129926402717486,279.34706909072503,101374.28701221861,279.0909621703278,104.00034433979114,8,1980,4.0052165998895815,6.267495930679236
53,-0.6273725303945875,-0.2856909427244124,-0.350758477670313,-0.0114112852842685,4.180712934959934,277.59611119355856,102748.37595367325,277.1567391848882,157.9660971486718,8,1980,1.3390748043288043,2.2508193481082643
54,-2.1377975908598743,2.820753829103543,-1.3418458129807032,1.9468831249313279,4.399162737987261,277.62911239038436,102797.68887885993,277.36070845008607,96.62364070191306,8,1980,2.3780391830738097,3.5668935867582827
55,-0.7866579908490327,1.0988444331228222,-0.5126185981078079,0.8484971012212364,4.009682433927181,277.4799013420183,102639.13411622732,277.1546580250286,114.1401623447807,9,1980,1.0825792163766146,1.4949460177364864
56,0.4721778898356097,0.10946956649073052,0.3458357750287618,0.18444586453351405,3.9552681979157547,277.2274254502685,103073.04697985634,276.8950251640249,107.2707566744311,9,1980,0.7328170141841451,1.1171362420187498
57,1.2144401157698848,2.0815136219391936,0.7885038235706204,1.4579862527549714,4.22884343939486,277.3288481844921,103402.92873064436,277.0289659909086,125.37399009058191,9,1980,1.942186049310638,2.9023564665744375
58,5.7979513515081775,-0.6205036832887723,3.7966450719205382,-0.19786982891596736,5.628156768044465,278.639635698605,103302.47006252561,278.29048225717486,137.42264771931121,9,1980,3.845036223814334,5.913423879563767
59,5.487655008526377,-3.4629554556321693,3.8262067611016133,-2.2778467281072126,6.133639362288291,279.0043745456215,102527.72049708547,278.69878270120455,135.98587515164036,9,1980,4.480809899397095,6.525998755137974
60,2.786829518521106,-5.730801644660281,1.9684724685025812,-4.009048151382419,4.2266412836676786,277.25533181379325,102247.75451538041,276.8806690368795,130.6062487637478,9,1980,4.695541667256245,6.76878264184791
61,1.7124062269913773,-1.1697838540115677,1.2161071756192816,-0.7759618256305649,2.7186621924139653,275.50394799167765,102398.31299975324,275.07116241525375,160.71383085763728,10,1980,2.005305340028878,2.924732647796976
62,2.215799223456731,5.2081051247725885,1.2137150372233976,3.3916963143281897,3.9310223539406355,276.8816479126387,101794.5097711925,276.5100277573072,144.13910302444185,10,1980,3.6711590240761165,5.769296654752796
63,-0.6087920620503583,8.529925612719055,-0.6369351556104248,5.568303982101927,4.709496048467504,277.58731968286594,100324.1735818861,277.3171813683685,109.62598249623191,10,1980,5.633431233683569,8.61424502775641
64,0.5861430163884735,5.331768019490014,0.023888144681407805,3.662774434661756,5.444751908031724,278.26563076637774,98566.98372010798,277.9676613934233,77.83696724767418,10,1980,3.693848348300986,5.425453839709096
65,0.7977522298104311,-1.5577377177313725,0.2470952812694561,-0.9584528804211495,5.037637209696709,277.95025158389933,98239.49754371612,277.6104707756608,138.5287940070643,10,1980,2.428127338031899,3.8465194855208744
66,2.7650318802220037,-3.7679157784616035,1.7537182817412849,-2.1955958404990774,5.413421598295078,278.1770142958544,100189.17240436083,277.875936897045,143.44497583909293,10,1980,3.4241799000471222,5.4859780194558745
67,5.463956820429339,0.49725650236142327,3.5776505693302822,0.5803621360128342,4.866839537831134,277.6219729101984,101446.46770538196,277.166934253181,209.35384850627426,10,1980,3.8605220293388296,5.849191966730934
68,2.972863607196506,1.540884322493393,1.899322031116366,1.1156275953741137,4.360792517374257,277.18305513157935,101401.64308290805,276.83813788798403,145.3777596019163,11,1980,3.411059725217672,5.3027347493013846
69,3.162001769181394,6.506585200014395,1.6337022984977148,4.5102991951270575,5.8310660462133725,278.55718971012647,101329.4811551626,278.20584004683445,95.70886871298748,11,1980,4.913084608460475,7.466991923451244
70,6.130083828389224,1.8532255279887397,3.986416026445703,1.4773234680330438,6.041952184221798,279.0098120410261,100546.24817772913,278.6898968125528,140.65816960452617,11,1980,4.409442362681024,6.690022831323225
71,2.899207398630916,-3.670610446071885,1.906712700786363,-2.3597396753462365,3.24647877863684,276.19820320647005,100933.55081533639,275.7593357178403,232.36303894038335,11,1980,3.235547316755129,4.994002984587703
72,-2.376806337079772,-2.4034439872520554,-1.5934743268780922,-1.260455715977258,3.432518081425299,276.51939181794756,102049.17498237266,276.0999062388892,200.95673161827497,11,1980,2.362236789645792,3.9518459559529706
73,-3.5232924810611057,1.3836370189324194,-2.3562406843522536,1.0729199591072633,3.397322069382399,276.31566837008467,102440.7183962507,276.0563640488797,156.21877614871508,11,1980,2.649072220807301,3.8712210532835005
74,-1.5727542267215895,4.274648555894731,-1.1754330290440886,3.077464960256565,3.0840031275559148,275.97999739379674,102182.74041908875,275.7056672620064,145.53751228144816,11,1980,3.3690593385993712,4.713380901683567
75,-3.868588931551752,0.2695025470217461,-2.8406766140770627,0.1226489422363894,2.731395728347136,275.89958105339025,101366.16268215982,275.6299169499412,174.55939099906365,12,1980,3.436487506587834,4.857946895366822
76,-9.856055211079758,-2.829682367766021,-6.534832110735224,-2.090160188038304,3.029109458058255,275.9235287148595,101891.98114595468,275.7125805899138,156.22141314119256,12,1980,6.86967635809829,10.265795215967108
77,-7.957586625589125,-2.8430952984675293,-5.146570257596481,-1.845665642994495,1.2844453725654619,274.2763545769966,102477.57551534037,274.04697312300823,177.22821155521086,12,1980,5.484300814484851,8.46743647993865
78,-2.3712327542280662,-3.9245861639928052,-1.4174576352039516,-2.846045637988745,0.09772671403740361,273.16257622955044,101293.18927466335,272.8558941529037,179.69340135507048,12,1980,3.241819342804431,4.6950353277647325
79,-2.214438924596434,-1.5429843894348603,-1.5451360172667412,-1.1017180255402246,-0.4889705564156002,272.56857449918635,99988.47274482461,272.22271032813086,189.6120262381225,12,1980,2.4436720015145506,3.394867443293471
80,-3.3460410816948656,3.393158663356328,-2.6497755962893508,2.2388909489150497,0.4489145809646242,273.13468005778344,100148.67408974771,272.64560035725407,261.42388606260516,12,1980,3.5201731300277785,4.82778512789476
81,-6.083908195546349,5.095356757088482,-4.121381493787644,3.1653322866924807,1.6240361143913844,274.39286483329937,100698.95743315965,273.92928563158154,229.27909623093439,12,1980,5.206111647739875,7.948629971446472
82,-5.987629749096388,6.757785043926757,-4.209313592487104,4.310167457975817,4.864175726634122,277.62839548480696,100276.40855251618,277.34546560091377,154.38209972875185,13,1980,6.05090038820768,9.063887122675512
83,-3.4582624430122153,6.778113834016499,-2.614070755349623,4.4207013345155595,5.303181180602501,278.29329460194447,100098.00538707153,277.95566043387225,199.24427154255523,13,1980,5.173699926506424,7.649175661057398
84,-2.838083160053953,7.222232254620695,-2.2246611042400706,4.683314407063341,5.522072737485206,278.3020899898288,99965.79080656193,277.91919493749145,216.5999449792965,13,1980,5.250208348026135,7.866314533018734
85,-0.9012015306798741,2.1968788163240918,-0.7360541064035223,1.5797915656957962,5.5807864743149365,278.6078164721218,99442.19034872235,278.2518567667109,141.4857500434059,13,1980,2.207543526862018,3.4999566510421083
86,-1.3843503103593087,1.6015257098681677,-1.1482082717247273,0.8885682047889748,4.490666873247145,277.5627821595028,99511.49277713343,277.1521203098198,151.16660212452706,13,1980,1.554944576770785,2.2963281038053904
87,5.835458026335551,-5.245472121492223,3.8150630514725123,-3.515345588465277,5.469577251428291,278.36177297781046,100400.21265084052,278.03655399064684,232.4340656985005,13,1980,5.232958916203761,7.919488214796902
88,3.123987025090671,-0.1491742566371801,1.922932132518399,-0.15593996063376467,5.406530616170738,278.3149177526353,101656.01010389504,277.9329144285643,236.8896120726191,13,1980,2.815253175449721,4.503521431219711
89,-2.8706340514758217,7.167416616684519,-2.284941047652699,4.608451829323556,6.393841921309981,279.26151943546324,100440.47026027537,279.00581940429885,98.70238631714572,14,1980,5.410882885837441,8.202683005276127
90,7.212271603515991,1.1229537842738808,4.730072022794162,1.122927513404417,6.995274505749703,280.0642069942193,100258.75615249621,279.75419140048183,176.28024911899573,14,1980,4.965651784327128,7.433600725221939
91,9.104714712146496,-3.1490204318614126,6.2341885293555395,-1.930855400546531,5.937900893255993,278.8620831624442,101658.018203846,278.5000826210606,261.2816521928743,14,1980,6.726911950190576,9.899059108931999
92,2.9789288520698065,-2.4257066762513397,2.045701746094947,-1.4528441484483146,5.599886623693224,278.50440071734533,103145.15439422353,278.0303141354828,259.64571181692764,14,1980,2.6983432031255004,4.0380796114193975
93,2.517283193389632,0.8886311933539063,1.6714233135234329,0.7598469853272561,6.873362165470063,279.89468910592876,103206.45404819888,279.3982897399872,246.22131562054554,14,1980,1.8892758103875462,2.7262679455193375
94,0.6004488488543335,0.8721764628991955,0.3943785335129531,0.7051901044758005,7.239659448548497,280.22497885491686,103411.37130655684,279.68250682993374,292.619851542111,14,1980,0.9983086474809671,1.3912616713047752
95,1.3355226909079019,-0.7867521920611701,0.9733286354733304,-0.3283907014589947,7.346562501510738,280.495636344463,103505.36129315483,279.9574981575757,267.3553216533057,14,1980,1.2622155765170517,1.865033443801331
96,6.331987584701088,-5.4840413664781344,4.508485701308461,-3.6597176570717305,6.595967497258812,279.63214474609043,103051.39747598133,279.1979831923608,272.3379823174671,15,1980,6.061651966613835,8.696590577028951
97,3.7175083304061514,-7.373803149789954,2.6452239413031204,-5.049250798995619,5.66088225214689,278.5115782423226,102763.40797953769,278.1645146186862,263.479305238802,15,1980,5.765494527016862,8.329213217801529
98,6.269318533985633,-3.4783346985040695,4.351016813563235,-2.102652142204044,6.2950058855978925,279.36368467426934,102352.7089979064,278.9708743838875,214.49165571391865,15,1980,4.881175001513674,7.202402893484819
99,5.347972645334463,-1.3936588553339329,3.711387270687231,-0.7325035873892086,7.077605280384969,279.9114902033483,102329.58085465187,279.56366953930126,219.18078310838968,15,1980,3.899563504364941,5.694404847191663
100,1.8752281794652241,4.083267702974144,1.1925162084375,2.7109919561654436,7.684433693678765,280.47192265356824,102113.26524274482,280.0851513316265,234.87238563953525,15,1980,3.2124217704662485,4.9184080870704445
101,-3.4868949994175313,7.561930220480021,-2.4392191391663003,4.62365918047263,9.058778789812107,281.8989455810197,101442.40910535587,281.45011753151493,327.2166522821491,15,1980,5.233308429010225,8.338019520930258
102,-2.286558699340578,8.090226784292403,-1.698430065987633,4.992514112601678,10.363849627760803,283.28591498073627,100964.97089056553,282.770004746485,310.67794122899005,15,1980,5.461953951718431,8.706679016872291
103,-1.3311585588939334,-0.001180055644281618,-0.7329810776927004,-0.16003352020802022,9.133637373112725,282.07894498227665,101691.36754619605,281.5956574262994,251.3599992440031,16,1980,1.9434355158634558,3.1165252902863183
104,-2.4053850250444246,1.945024515586426,-1.5799953226724004,1.1421190641967847,9.662234531048245,282.86897797569833,101769.69148155431,282.3469749606607,225.4720337477179,16,1980,2.4720022626835063,3.8649203203846287
105,3.5569242542567525,-0.39186889725168683,2.4066970557186536,-0.0964769572226886,9.968705683384167,282.96145160460054,102183.34788604069,282.40916125419176,247.07568487552427,16,1980,2.611041969078157,3.934748209242594
106,4.680885779723124,-3.592759462247816,3.3390556404288745,-2.2245325941458947,8.530115960161103,281.20581261121157,102321.15035948827,280.849140418769,206.40356923941744,16,1980,4.188306403497378,6.18127817411717
107,9.623007587585722,-4.234771960250861,6.638155805859038,-2.635913897280004,9.60317726812061,281.95332029718304,101625.07156416394,281.60466447051596,242.70669962931746,16,1980,7.199177292550671,10.591268572568712
108,6.704895655500316,-10.157930298480348,4.807612259488404,-7.155665329797422,6.935653375571451,279.5661860101331,101510.23265186173,279.23960475693553,271.5513952544266,16,1980,8.687328717515683,12.26363684533974
109,3.0090878933970893,-9.791459650154694,2.23540784564701,-6.942380583851452,5.347573056642574,278.09494900011526,101869.36077897355,277.7348698365476,286.6326694739807,16,1980,7.31837339492506,10.27553378140187
110,3.976248057222811,-3.139798680509676,2.826702199673116,-1.9420542852620917,6.2179748206787835,278.96375087317824,102318.81652987636,278.56509317979953,209.31825937580498,17,1980,3.5472209176135974,5.2674039457202575
111,3.4902103785489125,-3.5814803651498193,2.4169385250270117,-2.155076057181725,8.632138498792655,281.3495573095202,102470.37091623404,281.0689083344535,170.9029116036891,17,1980,3.33276672412269,5.115083704578978
112,2.370383882547847,-2.9715469926824505,1.7411751344407864,-1.9147490640468472,8.685358737653912,281.35666342878545,102618.31946053356,280.9834814993986,202.25907590933917,17,1980,2.6580690485059137,3.8635663778084464
113,-0.32721956026641386,-1.4812698723149114,-0.22624105991331678,-0.9304467559391459,7.153072218033618,279.98231252395294,102429.17483875096,279.62278744325664,218.89890355422278,17,1980,1.1850241139009143,1.808652523322924
114,-1.264087132523376,0.7486855415098378,-0.9214153475819823,0.6679251816216413,6.96787416956139,279.78436299501016,101970.45308229176,279.3832625463256,261.37599548236756,17,1980,1.151596713591845,1.4987596031722132
115,0.10240154071026646,-0.7257974888089151,0.041161701546248174,-0.29662305713295045,7.258192221918059,280.28352447958997,101829.3264200957,279.80415176434013,284.7387397675516,17,1980,0.4436649144059295,0.8346703588617324
116,1.4050733293563793,-1.5317515047131358,1.0034009492066656,-0.8020236213767641,8.081851391768085,280.9136589392796,101953.57165701491,280.4986896533291,239.43206187969682,17,1980,1.4376553737898963,2.1696019775805975
117,0.0879742145090208,-4.347583665826633,0.27153733756769666,-2.827591255410851,7.848557664744267,280.6855920063633,102365.64513428362,280.27875667300157,290.7759873974689,18,1980,2.885459106092164,4.3879194297450965
118,-0.5411282603820444,-5.20225701523814,-0.1784193684180956,-3.417068059697795,7.634329858511957,280.71755610554436,102498.64343761228,280.33809791387773,237.12835939830063,18,1980,3.536949420084543,5.359492943620464
119,-4.569383391309014,-5.183101196930541,-3.0001699158530237,-3.651476166806198,7.88571885323061,280.7805473064255,102410.29248428805,280.46284099210993,260.2795916208103,18,1980,4.798356037316323,7.00558245536281
120,-6.3089861834923004,-4.1988943453474015,-4.206633743160704,-3.0109744117922688,8.002111407492583,281.1816429432495,102367.30857991701,280.81009047983997,197.13840816114282,18,1980,5.212663953198709,7.627595951323712
121,-7.7672808478065045,-3.4253593135482174,-5.1453640390065525,-2.496167717288009,8.559924757918218,281.65325051541134,102228.79628287353,281.27969003040545,200.18977572792468,18,1980,5.737560353798351,8.50409241583005
122,-7.654588807893739,-2.6794445495212202,-5.16137279015038,-2.01639353482551,7.731640944886464,280.83757688800563,102121.20916216535,280.45009529694266,224.92804344146532,18,1980,5.562617904013346,8.12874594956842
123,-5.0382223103904655,-3.7838617790912017,-3.4110716598632074,-2.839801251748451,7.572397116043202,280.9316779298698,102011.69899753405,280.4560587469463,238.5950371128957,18,1980,4.445529157369929,6.314170229961287
124,-5.093184884729106,-1.8193094463375326,-3.5035551448346536,-1.429983113418797,7.240715217850319,280.3326187054182,101680.91884559253,279.94111417457975,200.54848805284666,19,1980,3.8292527013459865,5.453429082322994
125,-3.979714715933206,-3.66205210856458,-2.7004731961502677,-2.762608224112974,6.5648507989490925,279.8220332657956,101160.0582768919,279.4265838477008,173.66213464893076,19,1980,3.884485835331194,5.448981751920004
126,-2.933247929468559,-4.692987015727852,-1.9255784047871838,-3.486246786195755,6.279560389812623,279.3657150237439,100934.84356583138,279.0263269867764,175.35946519220204,19,1980,3.9913894003504957,5.540584968920871
127,-1.1378970452472503,-3.0056797031327793,-0.5123119792691743,-2.283826419891819,5.979673869467234,279.0167561755885,101446.68742773798,278.59822245566073,216.70598389783777,19,1980,2.4165858034168974,3.46994101162468
128,-0.7222933945635942,4.474422644678175,-0.601524467309514,2.874431273507408,7.68970376668985,280.6568183964933,102240.7978769387,280.19276842061294,196.26420536669835,19,1980,2.996886921052432,4.591957387660709
129,-3.596508878235794,6.3724994488093065,-2.584544705069663,4.008040459843369,9.615512499300568,282.6118901572017,102562.91795504747,282.14815978105366,265.1958254639876,19,1980,4.809569720023757,7.384480522713187
130,-6.7196622139352575,5.591700729941866,-4.467807026790611,3.3369546607069602,11.698421064771653,284.43994369521664,102226.94662883792,283.9085112486229,273.19367787785603,19,1980,5.587307646883043,8.777618118943378
131,-7.859853585849804,5.18686953960385,-5.114487836991283,3.086432259915257,12.765448795624266,285.71805669995894,101748.06070030801,285.1651892926149,290.5269847478712,20,1980,5.9848142167507135,9.434337760826285
132,-5.560819789987789,4.648445515969831,-3.5950257178725646,2.8682398679915067,13.346229454809292,286.5030942470477,101757.42326717306,285.91669320197036,285.577402580073,20,1980,4.618833865398586,7.284794739912599
133,-5.379076681633056,3.7733154230089343,-3.4512103987195712,2.3771202054137754,12.440280644475445,285.58432691810094,102188.5078017154,284.9825108978688,306.3037019375167,20,1980,4.196375220409342,6.584001899655521
134,-4.54893265457784,2.8980317947008523,-2.9519701783220302,1.804510103072655,12.187179502385026,285.2886123476435,102822.6099997838,284.66899350860393,314.92257315440247,20,1980,3.4641854589092236,5.402624834191536
135,-1.7497526355153645,-0.9203371870742206,-1.096127993306085,-0.6122665204697136,12.518929067763587,285.9155758821009,102913.46853917417,285.21322263363305,314.4547747378844,20,1980,1.4103930695356768,2.275756376579877
136,-3.122865276374035,-0.9063110929385085,-1.8966776114219295,-0.6865334670937043,12.40363546388384,285.9296364945579,102544.23563150298,285.2003933111192,312.71532161669865,20,1980,2.0988766679901563,3.3790254229009
137,-2.446204094904274,-0.3256514869929394,-1.5336537518678257,-0.3839077600330709,12.631227333291301,286.0326350246593,102216.95600671133,285.33811259369645,297.6920216082479,20,1980,1.6103801865900176,2.513276435246232
